,Admin2,Province_State,Lat,Long_
4860,SAO PEDRO DA ALDEIA,RIO DE JANEIRO,-22.8429,-42.1026
4861,SAO PEDRO DA CIPA,MATO GROSSO,-16.0109,-54.9176
4862,SAO PEDRO DA SERRA,RIO GRANDE DO SUL,-29.4193,-51.5134
4863,SAO PEDRO DA UNIAO,MINAS GERAIS,-21.131,-46.6123
4864,SAO PEDRO DAS MISSOES,RIO GRANDE DO SUL,-27.7706,-53.2513
4865,SAO PEDRO DE ALCANTARA,SANTA CATARINA,-27.5665,-48.8048
4866,SAO PEDRO DO BUTIA,RIO GRANDE DO SUL,-28.1243,-54.8926
4867,SAO PEDRO DO IGUACU,PARANA,-24.9373,-53.8521
4868,SAO PEDRO DO IVAI,PARANA,-23.8634,-51.8568
4869,SAO PEDRO DO PARANA,PARANA,-22.8239,-53.2241
4870,SAO PEDRO DO PIAUI,PIAUI,-5.920780000000001,-42.7192
4871,SAO PEDRO DO SUACUI,MINAS GERAIS,-18.3609,-42.5981
4872,SAO PEDRO DO SUL,RIO GRANDE DO SUL,-29.6202,-54.1855
4873,SAO PEDRO DO TURVO,SAO PAULO,-22.7453,-49.7428
4874,SAO PEDRO DOS CRENTES,MARANHAO,-6.82389,-46.5319
4875,SAO PEDRO DOS FERROS,MINAS GERAIS,-20.1732,-42.5251
4876,SAO RAFAEL,RIO GRANDE DO NORTE,-5.79791,-36.8778
4877,SAO RAIMUNDO DAS MANGABEIRAS,MARANHAO,-7.0218300000000005,-45.4809
4878,SAO RAIMUNDO DO DOCA BEZERRA,MARANHAO,-5.110530000000001,-45.0696
4879,SAO RAIMUNDO NONATO,PIAUI,-9.012410000000001,-42.6987
4880,SAO ROBERTO,MARANHAO,-5.0231,-45.001000000000005
4881,SAO ROMAO,MINAS GERAIS,-16.3641,-45.0749
4882,SAO ROQUE,SAO PAULO,-23.5226,-47.1357
4883,SAO ROQUE DE MINAS,MINAS GERAIS,-20.249000000000002,-46.3639
4884,SAO ROQUE DO CANAA,ESPIRITO SANTO,-19.7411,-40.6526
4885,SAO SALVADOR DO TOCANTINS,TOCANTINS,-12.7458,-48.2352
4886,SAO SEBASTIAO,SAO PAULO,-23.7951,-45.4143
4887,SAO SEBASTIAO,ALAGOAS,-9.93043,-36.559
4888,SAO SEBASTIAO DA AMOREIRA,PARANA,-23.4656,-50.7625
4889,SAO SEBASTIAO DA BELA VISTA,MINAS GERAIS,-22.1583,-45.7546
4890,SAO SEBASTIAO DA BOA VISTA,PARA,-1.71597,-49.5249
4891,SAO SEBASTIAO DA GRAMA,SAO PAULO,-21.7041,-46.8208
4892,SAO SEBASTIAO DA VARGEM ALEGRE,MINAS GERAIS,-19.7477,-43.3679
4893,SAO SEBASTIAO DE LAGOA DE ROCA,PARAIBA,-7.110339999999999,-35.8678
4894,SAO SEBASTIAO DO ALTO,RIO DE JANEIRO,-21.9578,-42.1328
4895,SAO SEBASTIAO DO ANTA,MINAS GERAIS,-19.5064,-41.985
4896,SAO SEBASTIAO DO CAI,RIO GRANDE DO SUL,-29.5885,-51.3749
4897,SAO SEBASTIAO DO MARANHAO,MINAS GERAIS,-18.0873,-42.5659
4898,SAO SEBASTIAO DO OESTE,MINAS GERAIS,-20.2758,-45.0063
4899,SAO SEBASTIAO DO PARAISO,MINAS GERAIS,-20.9167,-46.9837
4900,SAO SEBASTIAO DO PASSE,BAHIA,-12.5123,-38.4905
4901,SAO SEBASTIAO DO RIO PRETO,MINAS GERAIS,-19.2959,-43.1757
4902,SAO SEBASTIAO DO RIO VERDE,MINAS GERAIS,-22.2183,-44.9761
4903,SAO SEBASTIAO DO TOCANTINS,TOCANTINS,-5.26131,-48.2021
4904,SAO SEBASTIAO DO UATUMA,AMAZONAS,-2.55915,-57.8731
4905,SAO SEBASTIAO DO UMBUZEIRO,PARAIBA,-8.15289,-37.0138
4906,SAO SEPE,RIO GRANDE DO SUL,-30.1643,-53.5603
4907,SAO SIMAO,SAO PAULO,-21.4732,-47.5518
4908,SAO SIMAO,GOIAS,-18.996,-50.547
4909,SAO THOME DAS LETRAS,MINAS GERAIS,-21.7218,-44.9849
4910,SAO TIAGO,MINAS GERAIS,-20.9075,-44.5098
4911,SAO TOMAS DE AQUINO,MINAS GERAIS,-20.7791,-47.0962
4912,SAO TOME,PARANA,-23.5349,-52.5901
4913,SAO TOME,RIO GRANDE DO NORTE,-5.96404,-36.0798
4914,SAO VALENTIM,RIO GRANDE DO SUL,-27.5583,-52.5237
4915,SAO VALENTIM DO SUL,RIO GRANDE DO SUL,-29.0451,-51.7684
4916,SAO VALERIO,TOCANTINS,-11.9743,-48.2353
4917,SAO VALERIO DO SUL,RIO GRANDE DO SUL,-27.7906,-53.9368
4918,SAO VENDELINO,RIO GRANDE DO SUL,-29.3729,-51.3675
4919,SAO VICENTE,SAO PAULO,-23.9574,-46.3883
4920,SAO VICENTE,RIO GRANDE DO NORTE,-6.21893,-36.6827
4921,SAO VICENTE DE MINAS,MINAS GERAIS,-21.7042,-44.4431
4922,SAO VICENTE DO SERIDO,PARAIBA,-6.854260000000001,-36.4122
4923,SAO VICENTE DO SUL,RIO GRANDE DO SUL,-29.6882,-54.6826
4924,SAO VICENTE FERRER,PERNAMBUCO,-7.589689999999999,-35.4808
4925,SAO VICENTE FERRER,MARANHAO,-2.89487,-44.8681
4926,SAPE,PARAIBA,-7.09359,-35.228
4927,SAPEACU,BAHIA,-12.7208,-39.1824
4928,SAPEZAL,MATO GROSSO,-12.9892,-58.7645
4929,SAPIRANGA,RIO GRANDE DO SUL,-29.6349,-51.0064
4930,SAPOPEMA,PARANA,-23.9078,-50.5801
4931,SAPUCAI-MIRIM,MINAS GERAIS,-22.7409,-45.738
4932,SAPUCAIA,PARA,-6.940180000000001,-49.6834
4933,SAPUCAIA,RIO DE JANEIRO,-21.9949,-42.9142
4934,SAPUCAIA DO SUL,RIO GRANDE DO SUL,-29.8276,-51.145
4935,SAQUAREMA,RIO DE JANEIRO,-22.9292,-42.5099
4936,SARANDI,PARANA,-23.4441,-51.876000000000005
4937,SARANDI,RIO GRANDE DO SUL,-27.941999999999997,-52.9231
4938,SARAPUI,SAO PAULO,-23.6397,-47.8249
4939,SARDOA,MINAS GERAIS,-18.7828,-42.3629
4940,SARUTAIA,SAO PAULO,-23.2721,-49.4763
4941,SARZEDO,MINAS GERAIS,-20.0367,-44.1446
4942,SATIRO DIAS,BAHIA,-11.5929,-38.5938
4943,SATUBA,ALAGOAS,-9.56911,-35.8227
4944,SATUBINHA,MARANHAO,-4.04913,-45.2457
4945,SAUBARA,BAHIA,-12.7387,-38.7625
4946,SAUDADE DO IGUACU,PARANA,-25.6917,-52.6184
4947,SAUDADES,SANTA CATARINA,-26.9317,-53.0021
4948,SAUDE,BAHIA,-10.9428,-40.4155
4949,SCHROEDER,SANTA CATARINA,-26.4116,-49.074
4950,SEABRA,BAHIA,-12.4169,-41.7722
4951,SEARA,SANTA CATARINA,-27.1564,-52.299
4952,SEBASTIANOPOLIS DO SUL,SAO PAULO,-20.6523,-49.925
4953,SEBASTIAO BARROS,PIAUI,-10.817,-44.8337
4954,SEBASTIAO LARANJEIRAS,BAHIA,-14.571,-42.9434
4955,SEBASTIAO LEAL,PIAUI,-7.56803,-44.06
4956,SEBERI,RIO GRANDE DO SUL,-27.4829,-53.4026
4957,SEDE NOVA,RIO GRANDE DO SUL,-27.6367,-53.9493
4958,SEGREDO,RIO GRANDE DO SUL,-29.3523,-52.9767
4959,SELBACH,RIO GRANDE DO SUL,-28.6294,-52.9498
4960,SELVIRIA,MATO GROSSO DO SUL,-20.3637,-51.4192
4961,SEM-PEIXE,MINAS GERAIS,-20.1008,-42.8483
4962,SENA MADUREIRA,ACRE,-9.06596,-68.6571
4963,SENADOR ALEXANDRE COSTA,MARANHAO,-5.25096,-44.0533
4964,SENADOR AMARAL,MINAS GERAIS,-22.5869,-46.1763
4965,SENADOR CANEDO,GOIAS,-16.7084,-49.0914
4966,SENADOR CORTES,MINAS GERAIS,-21.7986,-42.9424
4967,SENADOR ELOI DE SOUZA,RIO GRANDE DO NORTE,-6.03334,-35.6978
4968,SENADOR FIRMINO,MINAS GERAIS,-20.9158,-43.0904
4969,SENADOR GEORGINO AVELINO,RIO GRANDE DO NORTE,-6.1576,-35.1299
4970,SENADOR GUIOMARD,ACRE,-10.1497,-67.7362
4971,SENADOR JOSE BENTO,MINAS GERAIS,-22.1633,-46.1792
4972,SENADOR JOSE PORFIRIO,PARA,-4.3124199999999995,-51.5764
4973,SENADOR LA ROCQUE,MARANHAO,-5.4461,-47.2959
4974,SENADOR MODESTINO GONCALVES,MINAS GERAIS,-17.9465,-43.2172
4975,SENADOR POMPEU,CEARA,-5.58244,-39.3704
4976,SENADOR RUI PALMEIRA,ALAGOAS,-9.46986,-37.4576
4977,SENADOR SA,CEARA,-3.35305,-40.4662
4978,SENADOR SALGADO FILHO,RIO GRANDE DO SUL,-28.025,-54.5507
4979,SENGES,PARANA,-24.1129,-49.4616
4980,SENHOR DO BONFIM,BAHIA,-10.4594,-40.1865
4981,SENHORA DE OLIVEIRA,MINAS GERAIS,-20.7972,-43.3394
4982,SENHORA DO PORTO,MINAS GERAIS,-18.8909,-43.0799
4983,SENHORA DOS REMEDIOS,MINAS GERAIS,-21.0351,-43.5812
4984,SENTINELA DO SUL,RIO GRANDE DO SUL,-30.6107,-51.5862
4985,SENTO SE,BAHIA,-9.74138,-41.8786
4986,SERAFINA CORREA,RIO GRANDE DO SUL,-28.7126,-51.9352
4987,SERICITA,MINAS GERAIS,-20.4748,-42.4828
4988,SERINGUEIRAS,RONDONIA,-11.8055,-63.0182
4989,SERIO,RIO GRANDE DO SUL,-29.3904,-52.2685
4990,SERITINGA,MINAS GERAIS,-21.9134,-44.518
4991,SEROPEDICA,RIO DE JANEIRO,-22.7526,-43.7155
4992,SERRA,ESPIRITO SANTO,-20.121,-40.3074
4993,SERRA ALTA,SANTA CATARINA,-26.7229,-53.0409
4994,SERRA AZUL,SAO PAULO,-21.3074,-47.5602
4995,SERRA AZUL DE MINAS,MINAS GERAIS,-18.3602,-43.1675
4996,SERRA BRANCA,PARAIBA,-7.480339999999999,-36.666
4997,SERRA CAIADA,RIO GRANDE DO NORTE,-6.10478,-35.7113
4998,SERRA DA RAIZ,PARAIBA,-6.68527,-35.4379
4999,SERRA DA SAUDADE,MINAS GERAIS,-19.4447,-45.795
5000,SERRA DE SAO BENTO,RIO GRANDE DO NORTE,-6.417619999999999,-35.7033
5001,SERRA DO MEL,RIO GRANDE DO NORTE,-5.17725,-37.0242
5002,SERRA DO NAVIO,AMAPA,0.901357,-52.0036
5003,SERRA DO RAMALHO,BAHIA,-13.5659,-43.5929
5004,SERRA DO SALITRE,MINAS GERAIS,-19.1083,-46.6961
5005,SERRA DOS AIMORES,MINAS GERAIS,-17.7872,-40.2453
5006,SERRA DOURADA,BAHIA,-12.759,-43.9504
5007,SERRA GRANDE,PARAIBA,-7.209569999999999,-38.3647
5008,SERRA NEGRA,SAO PAULO,-22.6139,-46.7033
5009,SERRA NEGRA DO NORTE,RIO GRANDE DO NORTE,-6.660310000000001,-37.3996
5010,SERRA NOVA DOURADA,MATO GROSSO,-12.0896,-51.4025
5011,SERRA PRETA,BAHIA,-12.155999999999999,-39.3305
5012,SERRA REDONDA,PARAIBA,-7.18622,-35.6842
5013,SERRA TALHADA,PERNAMBUCO,-7.9817800000000005,-38.289
5014,SERRANA,SAO PAULO,-21.2043,-47.5952
5015,SERRANIA,MINAS GERAIS,-21.5441,-46.0417
5016,SERRANO DO MARANHAO,MARANHAO,-1.8522900000000002,-45.1207
5017,SERRANOPOLIS,GOIAS,-18.3067,-51.9586
5018,SERRANOPOLIS DE MINAS,MINAS GERAIS,-15.8176,-42.8732
5019,SERRANOPOLIS DO IGUACU,PARANA,-25.3799,-54.0518
5020,SERRANOS,MINAS GERAIS,-21.8857,-44.5125
5021,SERRARIA,PARAIBA,-6.815689999999999,-35.6282
5022,SERRINHA,RIO GRANDE DO NORTE,-6.28181,-35.5
5023,SERRINHA,BAHIA,-11.6584,-39.01
5024,SERRINHA DOS PINTOS,RIO GRANDE DO NORTE,-6.110869999999999,-37.9548
5025,SERRITA,PERNAMBUCO,-7.940410000000001,-39.2951
5026,SERRO,MINAS GERAIS,-18.5991,-43.3744
5027,SERROLANDIA,BAHIA,-11.4085,-40.2983
5028,SERTANEJA,PARANA,-23.0361,-50.8317
5029,SERTANIA,PERNAMBUCO,-8.06847,-37.2684
5030,SERTANOPOLIS,PARANA,-23.0571,-51.0399
5031,SERTAO,RIO GRANDE DO SUL,-27.9798,-52.2588
5032,SERTAO SANTANA,RIO GRANDE DO SUL,-30.4562,-51.6017
5033,SERTAOZINHO,SAO PAULO,-21.1316,-47.9875
5034,SERTAOZINHO,PARAIBA,-6.75127,-35.4372
5035,SETE BARRAS,SAO PAULO,-24.381999999999998,-47.9279
5036,SETE DE SETEMBRO,RIO GRANDE DO SUL,-28.1362,-54.4637
5037,SETE LAGOAS,MINAS GERAIS,-19.4569,-44.2413
5038,SETE QUEDAS,MATO GROSSO DO SUL,-23.9705,-55.0398
5039,SETUBINHA,MINAS GERAIS,-17.6002,-42.1587
5040,SEVERIANO DE ALMEIDA,RIO GRANDE DO SUL,-27.4362,-52.1217
5041,SEVERIANO MELO,RIO GRANDE DO NORTE,-5.77666,-37.957
5042,SEVERINIA,SAO PAULO,-20.8108,-48.8054
5043,SIDEROPOLIS,SANTA CATARINA,-28.5955,-49.4314
5044,SIDROLANDIA,MATO GROSSO DO SUL,-20.9302,-54.9692
5045,SIGEFREDO PACHECO,PIAUI,-4.91665,-41.7311
5046,SILVA JARDIM,RIO DE JANEIRO,-22.6574,-42.3961
5047,SILVANIA,GOIAS,-16.66,-48.6083
5048,SILVANOPOLIS,TOCANTINS,-11.1471,-48.1694
5049,SILVEIRA MARTINS,RIO GRANDE DO SUL,-29.6467,-53.591
5050,SILVEIRANIA,MINAS GERAIS,-21.1615,-43.2128
5051,SILVEIRAS,SAO PAULO,-22.6638,-44.8522
5052,SILVES,AMAZONAS,-2.8174799999999998,-58.248000000000005
5053,SILVIANOPOLIS,MINAS GERAIS,-22.0274,-45.8385
5054,SIMAO DIAS,SERGIPE,-10.7387,-37.8097
5055,SIMAO PEREIRA,MINAS GERAIS,-21.964000000000002,-43.3088
5056,SIMOES,PIAUI,-7.5910899999999994,-40.8137
5057,SIMOES FILHO,BAHIA,-12.7866,-38.4029
5058,SIMOLANDIA,GOIAS,-14.4644,-46.4847
5059,SIMONESIA,MINAS GERAIS,-20.1341,-42.0091
5060,SIMPLICIO MENDES,PIAUI,-7.852939999999999,-41.9075
5061,SINIMBU,RIO GRANDE DO SUL,-29.5357,-52.5304
5062,SINOP,MATO GROSSO,-11.8604,-55.5091
5063,SIQUEIRA CAMPOS,PARANA,-23.6875,-49.8304
5064,SIRINHAEM,PERNAMBUCO,-8.58778,-35.1126
5065,SIRIRI,SERGIPE,-10.5965,-37.1131
5066,SITIO D'ABADIA,GOIAS,-14.7992,-46.2506
5067,SITIO DO MATO,BAHIA,-13.0801,-43.4689
5068,SITIO DO QUINTO,BAHIA,-10.3545,-38.2213
5069,SITIO NOVO,MARANHAO,-5.87601,-46.7033
5070,SITIO NOVO,RIO GRANDE DO NORTE,-6.11132,-35.909
5071,SITIO NOVO DO TOCANTINS,TOCANTINS,-5.6012,-47.6381
5072,SOBRADINHO,BAHIA,-9.450239999999999,-40.8145
5073,SOBRADINHO,RIO GRANDE DO SUL,-29.4194,-53.0326
5074,SOBRADO,PARAIBA,-7.14429,-35.2357
5075,SOBRAL,CEARA,-3.6891300000000005,-40.3482
5076,SOBRALIA,MINAS GERAIS,-19.2345,-42.0998
5077,SOCORRO,SAO PAULO,-22.5903,-46.5251
5078,SOCORRO DO PIAUI,PIAUI,-7.86773,-42.4922
5079,SOLANEA,PARAIBA,-6.75161,-35.6636
5080,SOLEDADE,PARAIBA,-7.0582899999999995,-36.3668
5081,SOLEDADE,RIO GRANDE DO SUL,-28.8306,-52.5131
5082,SOLEDADE DE MINAS,MINAS GERAIS,-22.0554,-45.0464
5083,SOLIDAO,PERNAMBUCO,-7.59472,-37.6445
5084,SOLONOPOLE,CEARA,-5.71894,-39.0107
5085,SOMBRIO,SANTA CATARINA,-29.108,-49.6328
5086,SONORA,MATO GROSSO DO SUL,-17.5698,-54.7551
5087,SOORETAMA,ESPIRITO SANTO,-19.1897,-40.0974
5088,SOROCABA,SAO PAULO,-23.4969,-47.4451
5089,SORRISO,MATO GROSSO,-12.5425,-55.7211
5090,SOSSEGO,PARAIBA,-6.77067,-36.2538
5091,SOURE,PARA,-0.73032,-48.5015
5092,SOUSA,PARAIBA,-6.75148,-38.2311
5093,SOUTO SOARES,BAHIA,-12.088,-41.6427
5094,SUCUPIRA,TOCANTINS,-11.993,-48.9685
5095,SUCUPIRA DO NORTE,MARANHAO,-6.47839,-44.1919
5096,SUCUPIRA DO RIACHAO,MARANHAO,-6.408580000000001,-43.5455
5097,SUD MENNUCCI,SAO PAULO,-20.6872,-50.9238
5098,SUL BRASIL,SANTA CATARINA,-26.7351,-52.964
5099,SULINA,PARANA,-25.7066,-52.7299
5100,SUMARE,SAO PAULO,-22.8204,-47.2728
5101,SUME,PARAIBA,-7.66206,-36.884
5102,SUMIDOURO,RIO DE JANEIRO,-22.0485,-42.6761
5103,SURUBIM,PERNAMBUCO,-7.847460000000001,-35.7481
5104,SUSSUAPARA,PIAUI,-7.0368699999999995,-41.3767
5105,SUZANAPOLIS,SAO PAULO,-20.4981,-51.0268
5106,SUZANO,SAO PAULO,-23.5448,-46.3112
5107,TABAI,RIO GRANDE DO SUL,-29.643,-51.6823
5108,TABAPORA,MATO GROSSO,-11.3007,-56.8312
5109,TABAPUA,SAO PAULO,-20.9602,-49.0307
5110,TABATINGA,SAO PAULO,-21.7239,-48.6896
5111,TABATINGA,AMAZONAS,-4.2416,-69.9383
5112,TABIRA,PERNAMBUCO,-7.583660000000001,-37.5377
5113,TABOAO DA SERRA,SAO PAULO,-23.6019,-46.7526
5114,TABOCAS DO BREJO VELHO,BAHIA,-12.7026,-44.0075
5115,TABOLEIRO GRANDE,RIO GRANDE DO NORTE,-5.91948,-38.0367
5116,TABULEIRO,MINAS GERAIS,-21.3632,-43.2381
5117,TABULEIRO DO NORTE,CEARA,-5.243530000000001,-38.1282
5118,TACAIMBO,PERNAMBUCO,-8.30867,-36.3
5119,TACARATU,PERNAMBUCO,-9.09798,-38.1504
5120,TACIBA,SAO PAULO,-22.3866,-51.2882
5121,TACIMA,PARAIBA,-6.48759,-35.6367
5122,TACURU,MATO GROSSO DO SUL,-23.636,-55.0141
5123,TAGUAI,SAO PAULO,-23.4452,-49.4024
5124,TAGUATINGA,TOCANTINS,-12.4026,-46.437
5125,TAIACU,SAO PAULO,-21.1431,-48.5112
5126,TAILANDIA,PARA,-2.94584,-48.9489
5127,TAIO,SANTA CATARINA,-27.121,-49.9942
5128,TAIOBEIRAS,MINAS GERAIS,-15.8106,-42.2259
5129,TAIPAS DO TOCANTINS,TOCANTINS,-12.1873,-46.9797
5130,TAIPU,RIO GRANDE DO NORTE,-5.63058,-35.5918
5131,TAIUVA,SAO PAULO,-21.1223,-48.4528
5132,TALISMA,TOCANTINS,-12.7949,-49.0896
5133,TAMANDARE,PERNAMBUCO,-8.75665,-35.1033
5134,TAMARANA,PARANA,-23.7204,-51.0991
5135,TAMBAU,SAO PAULO,-21.7029,-47.2703
5136,TAMBOARA,PARANA,-23.2036,-52.4743
5137,TAMBORIL,CEARA,-4.83136,-40.3196
5138,TAMBORIL DO PIAUI,PIAUI,-8.40937,-42.9211
5139,TANABI,SAO PAULO,-20.6228,-49.6563
5140,TANGARA,RIO GRANDE DO NORTE,-6.19649,-35.7989
5141,TANGARA,SANTA CATARINA,-27.0996,-51.2473
5142,TANGARA DA SERRA,MATO GROSSO,-14.6229,-57.4933
5143,TANGUA,RIO DE JANEIRO,-22.7423,-42.7202
5144,TANHACU,BAHIA,-14.0197,-41.2473
5145,TANQUE D'ARCA,ALAGOAS,-9.53379,-36.4366
5146,TANQUE DO PIAUI,PIAUI,-6.5978699999999995,-42.2795
5147,TANQUE NOVO,BAHIA,-13.5485,-42.4934
5148,TANQUINHO,BAHIA,-11.968,-39.1033
5149,TAPARUBA,MINAS GERAIS,-19.7621,-41.608000000000004
5150,TAPAUA,AMAZONAS,-5.62085,-63.1808
5151,TAPEJARA,PARANA,-23.7315,-52.8735
5152,TAPEJARA,RIO GRANDE DO SUL,-28.0652,-52.0097
5153,TAPERA,RIO GRANDE DO SUL,-28.6277,-52.8613
5154,TAPEROA,BAHIA,-13.5321,-39.1009
5155,TAPEROA,PARAIBA,-7.206289999999999,-36.8245
5156,TAPES,RIO GRANDE DO SUL,-30.6683,-51.3991
5157,TAPIRA,PARANA,-23.3193,-53.0684
5158,TAPIRA,MINAS GERAIS,-19.9166,-46.8264
5159,TAPIRAI,MINAS GERAIS,-19.8936,-46.0221
5160,TAPIRAI,SAO PAULO,-23.9612,-47.5062
5161,TAPIRAMUTA,BAHIA,-11.8475,-40.7927
5162,TAPIRATIBA,SAO PAULO,-21.4713,-46.7448
5163,TAPURAH,MATO GROSSO,-12.695,-56.5178
5164,TAQUARA,RIO GRANDE DO SUL,-29.6505,-50.7753
5165,TAQUARACU DE MINAS,MINAS GERAIS,-19.6652,-43.6922
5166,TAQUARAL,SAO PAULO,-21.0737,-48.4126
5167,TAQUARAL DE GOIAS,GOIAS,-16.0521,-49.6039
5168,TAQUARANA,ALAGOAS,-9.64529,-36.4928
5169,TAQUARI,RIO GRANDE DO SUL,-29.7943,-51.8653
5170,TAQUARITINGA,SAO PAULO,-21.4049,-48.5103
5171,TAQUARITINGA DO NORTE,PERNAMBUCO,-7.8944600000000005,-36.0423
5172,TAQUARITUBA,SAO PAULO,-23.5307,-49.24100000000001
5173,TAQUARIVAI,SAO PAULO,-23.9211,-48.6948
5174,TAQUARUCU DO SUL,RIO GRANDE DO SUL,-27.4005,-53.4702
5175,TAQUARUSSU,MATO GROSSO DO SUL,-22.4898,-53.3519
5176,TARABAI,SAO PAULO,-22.3016,-51.5621
5177,TARAUACA,ACRE,-8.15697,-70.7722
5178,TARRAFAS,CEARA,-6.678380000000001,-39.753
5179,TARTARUGALZINHO,AMAPA,1.50652,-50.9087
5180,TARUMA,SAO PAULO,-22.7429,-50.5786
5181,TARUMIRIM,MINAS GERAIS,-19.2835,-42.0097
5182,TASSO FRAGOSO,MARANHAO,-8.4662,-45.7536
5183,TATUI,SAO PAULO,-23.3487,-47.8461
5184,TAUA,CEARA,-5.98585,-40.2968
5185,TAUBATE,SAO PAULO,-23.0104,-45.5593
5186,TAVARES,RIO GRANDE DO SUL,-31.2843,-51.088
5187,TAVARES,PARAIBA,-7.62697,-37.8712
5188,TEFE,AMAZONAS,-3.3682199999999995,-64.7193
5189,TEIXEIRA,PARAIBA,-7.2210399999999995,-37.2525
5190,TEIXEIRA DE FREITAS,BAHIA,-17.5399,-39.74
5191,TEIXEIRA SOARES,PARANA,-25.3701,-50.4571
5192,TEIXEIRAS,MINAS GERAIS,-20.6561,-42.8564
5193,TEIXEIROPOLIS,RONDONIA,-10.9056,-62.242
5194,TEJUCUOCA,CEARA,-3.98831,-39.5799
5195,TEJUPA,SAO PAULO,-23.3425,-49.3722
5196,TELEMACO BORBA,PARANA,-24.3245,-50.6176
5197,TELHA,SERGIPE,-10.2064,-36.8818
5198,TENENTE ANANIAS,RIO GRANDE DO NORTE,-6.45823,-38.181999999999995
5199,TENENTE LAURENTINO CRUZ,RIO GRANDE DO NORTE,-6.1378,-36.7135
5200,TENENTE PORTELA,RIO GRANDE DO SUL,-27.3711,-53.7585
5201,TENORIO,PARAIBA,-6.93855,-36.6273
5202,TEODORO SAMPAIO,BAHIA,-12.295,-38.6347
5203,TEODORO SAMPAIO,SAO PAULO,-22.5299,-52.1682
5204,TEOFILANDIA,BAHIA,-11.4827,-38.9913
5205,TEOFILO OTONI,MINAS GERAIS,-17.8595,-41.5087
5206,TEOLANDIA,BAHIA,-13.5896,-39.484
5207,TEOTONIO VILELA,ALAGOAS,-9.91656,-36.3492
5208,TERENOS,MATO GROSSO DO SUL,-20.4378,-54.8647
5209,TERESINA,PIAUI,-5.09194,-42.8034
5210,TERESINA DE GOIAS,GOIAS,-13.7801,-47.2659
5211,TERESOPOLIS,RIO DE JANEIRO,-22.4165,-42.9752
5212,TEREZINHA,PERNAMBUCO,-9.05621,-36.6272
5213,TEREZOPOLIS DE GOIAS,GOIAS,-16.3945,-49.0797
5214,TERRA ALTA,PARA,-1.0296299999999998,-47.9004
5215,TERRA BOA,PARANA,-23.7683,-52.446999999999996
5216,TERRA DE AREIA,RIO GRANDE DO SUL,-29.5782,-50.0644
5217,TERRA NOVA,BAHIA,-12.3888,-38.6238
5218,TERRA NOVA,PERNAMBUCO,-8.222439999999999,-39.3825
5219,TERRA NOVA DO NORTE,MATO GROSSO,-10.517000000000001,-55.231
5220,TERRA RICA,PARANA,-22.7111,-52.6188
5221,TERRA ROXA,PARANA,-24.1575,-54.0988
5222,TERRA ROXA,SAO PAULO,-20.787,-48.3314
5223,TERRA SANTA,PARA,-2.10443,-56.4877
5224,TESOURO,MATO GROSSO,-16.0809,-53.559
5225,TEUTONIA,RIO GRANDE DO SUL,-29.4482,-51.8044
5226,THEOBROMA,RONDONIA,-10.2483,-62.3538
5227,TIANGUA,CEARA,-3.72965,-40.9923
5228,TIBAGI,PARANA,-24.5153,-50.4176
5229,TIBAU,RIO GRANDE DO NORTE,-4.83729,-37.2554
5230,TIBAU DO SUL,RIO GRANDE DO NORTE,-6.1917599999999995,-35.0866
5231,TIETE,SAO PAULO,-23.1101,-47.7164
5232,TIGRINHOS,SANTA CATARINA,-26.6876,-53.1545
5233,TIJUCAS,SANTA CATARINA,-27.2354,-48.6322
5234,TIJUCAS DO SUL,PARANA,-25.9311,-49.195
5235,TIMBAUBA,PERNAMBUCO,-7.50484,-35.3119
5236,TIMBAUBA DOS BATISTAS,RIO GRANDE DO NORTE,-6.45768,-37.2745
5237,TIMBE DO SUL,SANTA CATARINA,-28.8287,-49.842
5238,TIMBIRAS,MARANHAO,-4.25597,-43.931999999999995
5239,TIMBO,SANTA CATARINA,-26.8246,-49.269
5240,TIMBO GRANDE,SANTA CATARINA,-26.6127,-50.6607
5241,TIMBURI,SAO PAULO,-23.2057,-49.6096
5242,TIMON,MARANHAO,-5.09769,-42.8329
5243,TIMOTEO,MINAS GERAIS,-19.5811,-42.6471
5244,TIO HUGO,RIO GRANDE DO SUL,-28.5712,-52.5955
5245,TIRADENTES,MINAS GERAIS,-21.1102,-44.1744
5246,TIRADENTES DO SUL,RIO GRANDE DO SUL,-27.4022,-54.0814
5247,TIROS,MINAS GERAIS,-19.0037,-45.9626
5248,TOBIAS BARRETO,SERGIPE,-11.1798,-37.9995
5249,TOCANTINIA,TOCANTINS,-9.5632,-48.3741
5250,TOCANTINOPOLIS,TOCANTINS,-6.32447,-47.4224
5251,TOCANTINS,MINAS GERAIS,-21.1774,-43.0127
5252,TOCOS DO MOJI,MINAS GERAIS,-22.3698,-46.0971
5253,TOLEDO,MINAS GERAIS,-22.7421,-46.3728
5254,TOLEDO,PARANA,-24.7246,-53.7412
5255,TOMAR DO GERU,SERGIPE,-11.3694,-37.8433
5256,TOMAZINA,PARANA,-23.7796,-49.9499
5257,TOMBOS,MINAS GERAIS,-20.9086,-42.0228
5258,TOME-ACU,PARA,-2.41302,-48.1415
5259,TONANTINS,AMAZONAS,-2.8658200000000003,-67.7919
5260,TORITAMA,PERNAMBUCO,-8.00955,-36.0637
5261,TORIXOREU,MATO GROSSO,-16.2006,-52.5571
